0,2217
7,3047
12,3088
9,3129
11,3171
6,3212
5,3253
4,3294
5,3336
4,3377
4,3418
5,3460
5,3501
4,3542
4,3583
4,3624
4,3666
4,3707
4,3749
4,3791
4,3832
4,3874
4,3915
4,3956
4,3997
4,4038
4,4080
4,4121
5,4162
5,4203
5,4245
5,4286
5,4327
7,4369
10,4410
10,4451
9,4493
8,4534
9,4575
9,4616
10,4658
10,4700
13,4742
12,4783
12,4825
12,4866
11,4908
8,4949
7,4990
10,5031
6,5072
6,5114
7,5155
8,5196
37,5240
11,5281
15,5322
11,5364
11,5476
15,5517
20,5560
18,5602
17,5643
18,5685
18,5728
18,5840
18,5951
14,5992
18,6035
18,6147
18,6258
18,6369
18,6480
18,6592
18,6703
18,6813
18,6924
18,7036
18,7147
18,7258
40,7302
40,7414
40,7559
40,7670
13,7712
13,7753
12,7794
9,7835
7,7877
4,7918
4,7959
5,8001
26,8043
9,8084
12,8126
12,8238
12,8349
12,8460
17,8502
11,8544
6,8641
7,8682
10,8723
10,8765
14,8806
14,8917
50,8961
50,9072
44,9115
44,9226
44,9338
45,9381
35,9654
34,9696
34,9808
34,9920
11,9961
10,10003
12,10045
8,10086
7,10127
6,10168
8,10209
7,10251
6,10292
7,10334
11,10376
13,10417
76,10462
22,10504
21,10547
26,10589
43,10633
21,10675
18,10717
20,10760
20,10870
7,10911
5,10952
5,10993
5,11035
5,11076
7,11117
9,11159
11,11200
13,11242
15,11283
20,11326
23,11368
22,11410
24,11453
60,11497
26,11540
31,11583
31,11626
39,11669
33,11711
34,11754
36,11797
37,11840
38,11884
37,11927
37,11970
37,12014
37,12056
37,12100
44,12143
44,12254
44,12366
44,12478
31,12520
32,12563
31,12605
32,12647
33,12691
33,12802
37,12844
35,12888
36,12931
38,12975
51,13018
61,13063
61,13173
41,13217
42,13260
42,13304
43,13347
45,13390
45,13434
46,13478
46,13522
47,13566
47,13609
48,13653
59,13697
49,13741
50,13785
58,13830
58,13941
58,14052
50,14140
46,14184
48,14228
42,14271
43,14314
41,14358
41,14401
38,14444
38,14487
37,14530
34,14573
32,14616
57,14660
27,14703
26,14745
24,14788
23,14830
58,14874
21,14916
19,14958
19,15001
18,15043
20,15086
17,15127
15,15169
15,15211
13,15253
13,15294
14,15337
11,15378
11,15420
10,15462
9,15503
9,15545
9,15586
7,15628
6,15669
6,15710
6,15751
6,15793
8,15834
5,15875
5,15916
5,15958
5,15999
5,16041
4,16081
6,16123
8,16164
11,16206
14,16247
14,16358
24,16400
24,16512
28,16555
28,16598
45,16642
27,16685
26,16727
31,16771
47,16815
47,16859
47,16971
17,17013
17,17055
16,17097
16,17140
12,17182
10,17223
8,17265
33,17308
6,17350
5,17391
4,17432
3,17474
4,17515
3,17556
3,17598
3,17638
4,17680
4,17721
5,17763
6,17804
7,17845
9,17886
10,17929
12,17970
14,18012
17,18053
20,18095
21,18137
22,18180
53,18225
26,18267
28,18309
29,18351
36,18394
36,18437
35,18481
38,18524
