4640.0,381.0
4687.0,127.0
4728.0,3.0
4768.0,1.0
4809.0,3.0
4849.0,1.0
4889.0,3.0
4929.0,1.0
4970.0,2.0
5010.0,3.0
5051.0,3.0
5091.0,3.0
5131.0,3.0
5172.0,17.0
5213.0,3.0
5253.0,4.0
5294.0,6.0
5334.0,9.0
5375.0,10.0
5417.0,10.0
5458.0,13.0
5501.0,35.0
5542.0,15.0
5584.0,35.0
5627.0,49.0
5670.0,36.0
5713.0,51.0
5755.0,35.0
5798.0,46.0
5841.0,36.0
5884.0,49.0
5926.0,44.0
5970.0,41.0
6012.0,40.0
6054.0,38.0
6096.0,37.0
6138.0,40.0
6180.0,35.0
6277.0,33.0
6319.0,31.0
6362.0,31.0
6404.0,31.0
6446.0,30.0
6488.0,30.0
6530.0,30.0
6573.0,30.0
6615.0,30.0
6657.0,30.0
6699.0,30.0
6742.0,30.0
6784.0,30.0
6826.0,31.0
6869.0,46.0
6910.0,10.0
6952.0,17.0
6993.0,17.0
7036.0,32.0
7077.0,16.0
7119.0,32.0
7160.0,16.0
7203.0,43.0
7245.0,16.0
7286.0,16.0
7327.0,16.0
7369.0,16.0
7410.0,15.0
7452.0,35.0
7495.0,35.0
7537.0,35.0
7579.0,35.0
7621.0,34.0
7662.0,16.0
7704.0,16.0
7746.0,34.0
7788.0,35.0
7831.0,35.0
7872.0,16.0
7913.0,15.0
7954.0,17.0
7996.0,16.0
8037.0,16.0
8078.0,16.0
8120.0,21.0
8161.0,14.0
8202.0,11.0
8243.0,9.0
8284.0,9.0
8324.0,9.0
8366.0,8.0
8406.0,8.0
8446.0,9.0
8487.0,9.0
8527.0,8.0
8567.0,8.0
8608.0,7.0
8648.0,6.0
8688.0,7.0
8728.0,7.0
8769.0,6.0
8809.0,7.0
8850.0,7.0
8890.0,8.0
8930.0,10.0
8972.0,10.0
9013.0,10.0
9054.0,9.0
9095.0,10.0
9137.0,11.0
9178.0,16.0
9220.0,17.0
9262.0,38.0
9304.0,39.0
9347.0,40.0
9389.0,38.0
9431.0,40.0
9473.0,39.0
9516.0,38.0
9558.0,38.0
9600.0,39.0
9642.0,38.0
9685.0,38.0
9727.0,38.0
9769.0,37.0
9811.0,38.0
9852.0,16.0
9895.0,39.0
9935.0,6.0
9975.0,3.0
10016.0,2.0
10056.0,2.0
10096.0,2.0
10137.0,3.0
10177.0,3.0
10217.0,3.0
10258.0,5.0
10298.0,4.0
10338.0,7.0
10379.0,5.0
10465.0,57.0
10505.0,3.0
10545.0,1.0
10586.0,4.0
10628.0,36.0
10670.0,36.0
10713.0,38.0
10755.0,37.0
10797.0,38.0
10839.0,39.0
10882.0,39.0
10924.0,38.0
10966.0,37.0
11008.0,37.0
11051.0,38.0
11093.0,37.0
11135.0,38.0
11177.0,37.0
11220.0,37.0
11262.0,37.0
11304.0,37.0
11346.0,38.0
11389.0,39.0
11431.0,37.0
11473.0,37.0
11515.0,37.0
11557.0,37.0
11600.0,37.0
11642.0,38.0
11684.0,38.0
11727.0,39.0
11769.0,37.0
11811.0,38.0
11853.0,36.0
11895.0,37.0
11938.0,38.0
11980.0,37.0
12022.0,38.0
12064.0,37.0
12107.0,37.0
12149.0,39.0
12191.0,39.0
12233.0,40.0
12276.0,41.0
12318.0,41.0
12360.0,42.0
12403.0,43.0
12446.0,44.0
12489.0,42.0
12532.0,42.0
12575.0,43.0
12619.0,44.0
12662.0,45.0
12705.0,44.0
12749.0,49.0
12791.0,44.0
12835.0,45.0
12878.0,42.0
12921.0,42.0
12964.0,41.0
13006.0,41.0
13049.0,42.0
13091.0,42.0
13134.0,42.0
13177.0,41.0
13219.0,41.0
13262.0,43.0
13305.0,43.0
13348.0,43.0
13391.0,42.0
13434.0,41.0
13477.0,41.0
13519.0,42.0
13562.0,41.0
13604.0,41.0
13647.0,41.0
13689.0,42.0
13731.0,42.0
13774.0,42.0
13818.0,42.0
13861.0,42.0
13903.0,42.0
13946.0,43.0
13989.0,41.0
14032.0,42.0
14075.0,42.0
14117.0,42.0
14160.0,40.0
14202.0,40.0
